Type,sensorID,timeStamp,soundMax
B2,2,12354,21
B2,2,12360,42
B2,2,12366,11
B2,2,12372,51
B2,2,12378,20
B2,2,12384,43
B2,2,12390,24
B2,2,12396,26
B2,2,12402,25
B2,2,12408,57
B2,2,12414,25
B2,2,12420,46
B2,2,12426,45
B2,2,12432,17
B2,2,12438,28
B2,2,12444,22
B2,2,12450,23
B2,2,12456,59
B2,2,12462,50
B2,2,12468,53
B2,2,12474,43
B2,2,12480,16
B2,2,12486,19
B2,2,12492,39
B2,2,12498,52
B2,2,12504,23
B2,2,12510,35
B2,2,12516,33
B2,2,12522,17
B2,2,12528,9
B2,2,12534,53
B2,2,12540,7
B2,2,12546,6
B2,2,12552,57
B2,2,12558,28
B2,2,12564,17
B2,2,12570,57
B2,2,12576,57
B2,2,12582,24
B2,2,12588,52
B2,2,12594,55
B2,2,12600,55
B2,2,12606,28
B2,2,12612,19
B2,2,12618,50
B2,2,12624,33
B2,2,12630,8
B2,2,12636,53
B2,2,12642,23
B2,2,12648,16
B2,2,12654,9
B2,2,12660,18
B2,2,12666,49
B2,2,12672,25
B2,2,12678,35
B2,2,12684,30
B2,2,12690,54
B2,2,12696,60
B2,2,12702,44
B2,2,12708,39
B2,2,12714,49
B2,2,12720,55
B2,2,12726,17
B2,2,12732,59
B2,2,12738,54
B2,2,12744,15
B2,2,12750,28
B2,2,12756,51
B2,2,12762,5
B2,2,12768,60
B2,2,12774,46
B2,2,12780,55
B2,2,12786,49
B2,2,12792,58
B2,2,12798,18
B2,2,12804,37
B2,2,12810,58
B2,2,12816,17
B2,2,12822,52
B2,2,12828,10
B2,2,12834,39
B2,2,12840,9
B2,2,12846,53
B2,2,12852,44
B2,2,12858,51
B2,2,12864,36
B2,2,12870,44
B2,2,12876,40
B2,2,12882,47
B2,2,12888,58
B2,2,12894,15
B2,2,12900,32
B2,2,12906,57
B2,2,12912,25
B2,2,12918,5
B2,2,12924,60
B2,2,12930,20
B2,2,12936,24
B2,2,12942,42
B2,2,12948,18
B2,2,12954,35
B2,2,12960,56
B2,2,12966,24
B2,2,12972,48
B2,2,12978,29
B2,2,12984,36
B2,2,12990,25
B2,2,12996,10
B2,2,13002,46
B2,2,13008,43
B2,2,13014,60
B2,2,13020,57
B2,2,13026,41
B2,2,13032,38
B2,2,13038,20
B2,2,13044,29
B2,2,13050,20
B2,2,13056,19
B2,2,13062,40
B2,2,13068,21
B2,2,13074,12
B2,2,13080,60
B2,2,13086,35
B2,2,13092,29
B2,2,13098,47
B2,2,13104,10
B2,2,13110,13
B2,2,13116,27
B2,2,13122,44
B2,2,13128,60
B2,2,13134,37
B2,2,13140,22
B2,2,13146,8
B2,2,13152,15
B2,2,13158,22
B2,2,13164,58
B2,2,13170,58
B2,2,13176,6
B2,2,13182,42
B2,2,13188,34
B2,2,13194,53
B2,2,13200,47
B2,2,13206,26
B2,2,13212,17
B2,2,13218,39
B2,2,13224,42
B2,2,13230,37
B2,2,13236,18
B2,2,13242,34
B2,2,13248,8
B2,2,13254,7
B2,2,13260,36
B2,2,13266,10
B2,2,13272,21
B2,2,13278,42
B2,2,13284,59
B2,2,13290,20
B2,2,13296,11
B2,2,13302,42
B2,2,13308,26
B2,2,13314,14
B2,2,13320,8
B2,2,13326,59
B2,2,13332,48
B2,2,13338,47
B2,2,13344,46
B2,2,13350,38
B2,2,13356,7
B2,2,13362,47
B2,2,13368,48
B2,2,13374,28
B2,2,13380,28
B2,2,13386,9
B2,2,13392,18
B2,2,13398,7
B2,2,13404,58
B2,2,13410,42
B2,2,13416,28
B2,2,13422,28
B2,2,13428,55
B2,2,13434,8
B2,2,13440,29
B2,2,13446,50
B2,2,13452,30
B2,2,13458,31
B2,2,13464,56
B2,2,13470,17
B2,2,13476,18
B2,2,13482,51
B2,2,13488,42
B2,2,13494,60
B2,2,13500,29
B2,2,13506,33
B2,2,13512,23
B2,2,13518,15
B2,2,13524,20
B2,2,13530,35
B2,2,13536,52
B2,2,13542,45
B2,2,13548,18
B2,2,13554,40
B2,2,13560,25
B2,2,13566,31
B2,2,13572,40
B2,2,13578,32
B2,2,13584,32
B2,2,13590,58
B2,2,13596,12
B2,2,13602,39
B2,2,13608,31
B2,2,13614,27
B2,2,13620,5
B2,2,13626,38
B2,2,13632,34
B2,2,13638,30
B2,2,13644,13
B2,2,13650,60
B2,2,13656,18
B2,2,13662,54
B2,2,13668,43
B2,2,13674,37
B2,2,13680,9
B2,2,13686,18
B2,2,13692,55
B2,2,13698,17
B2,2,13704,45
B2,2,13710,44
B2,2,13716,38
B2,2,13722,32
B2,2,13728,53
B2,2,13734,51
B2,2,13740,50
B2,2,13746,39
B2,2,13752,25
B2,2,13758,52
B2,2,13764,37
B2,2,13770,58
B2,2,13776,45
B2,2,13782,21
B2,2,13788,47
B2,2,13794,32
B2,2,13800,22
B2,2,13806,55
B2,2,13812,8
B2,2,13818,11
B2,2,13824,55
B2,2,13830,17
B2,2,13836,28
B2,2,13842,12
B2,2,13848,57
B2,2,13854,23
B2,2,13860,33
B2,2,13866,9
B2,2,13872,13
B2,2,13878,25
B2,2,13884,36
B2,2,13890,14
B2,2,13896,5
B2,2,13902,59
B2,2,13908,10
B2,2,13914,18
B2,2,13920,10
B2,2,13926,45
B2,2,13932,10
B2,2,13938,12
B2,2,13944,49
B2,2,13950,59
B2,2,13956,39
B2,2,13962,55
B2,2,13968,38
B2,2,13974,25
B2,2,13980,55
B2,2,13986,10
B2,2,13992,54
B2,2,13998,28
B2,2,14004,39
B2,2,14010,24
B2,2,14016,35
B2,2,14022,47
B2,2,14028,8
B2,2,14034,7
B2,2,14040,16
B2,2,14046,37
B2,2,14052,48
B2,2,14058,52
B2,2,14064,42
B2,2,14070,5
B2,2,14076,48
B2,2,14082,33
B2,2,14088,56
B2,2,14094,19
B2,2,14100,16
B2,2,14106,14
B2,2,14112,28
B2,2,14118,53
B2,2,14124,18
B2,2,14130,14
B2,2,14136,29
B2,2,14142,51
B2,2,14148,36
B2,2,14154,55
B2,2,14160,49
B2,2,14166,49
B2,2,14172,45
B2,2,14178,28
B2,2,14184,13
B2,2,14190,27
B2,2,14196,39
B2,2,14202,20
B2,2,14208,37
B2,2,14214,52
B2,2,14220,45
B2,2,14226,18
B2,2,14232,60
B2,2,14238,27
B2,2,14244,30
B2,2,14250,28
B2,2,14256,7
B2,2,14262,19
B2,2,14268,46
B2,2,14274,56
B2,2,14280,39
B2,2,14286,21
B2,2,14292,7
B2,2,14298,44
B2,2,14304,26
B2,2,14310,53
B2,2,14316,32
B2,2,14322,31
B2,2,14328,47
B2,2,14334,46
B2,2,14340,30
B2,2,14346,50
B2,2,14352,21
B2,2,14358,51
B2,2,14364,13
B2,2,14370,13
B2,2,14376,11
B2,2,14382,52
B2,2,14388,56
B2,2,14394,25
B2,2,14400,33
B2,2,14406,6
B2,2,14412,6
B2,2,14418,26
B2,2,14424,54
B2,2,14430,38
B2,2,14436,41
B2,2,14442,21
B2,2,14448,47
B2,2,14454,53
B2,2,14460,24
B2,2,14466,14
B2,2,14472,30
B2,2,14478,5
B2,2,14484,60
B2,2,14490,32
B2,2,14496,27
B2,2,14502,35
B2,2,14508,37
B2,2,14514,48
B2,2,14520,11
B2,2,14526,56
B2,2,14532,29
B2,2,14538,5
B2,2,14544,39
B2,2,14550,54
B2,2,14556,9
B2,2,14562,56
B2,2,14568,16
B2,2,14574,27
B2,2,14580,33
B2,2,14586,43
B2,2,14592,54
B2,2,14598,52
B2,2,14604,36
B2,2,14610,18
B2,2,14616,10
B2,2,14622,28
B2,2,14628,49
B2,2,14634,5
B2,2,14640,21
B2,2,14646,7
B2,2,14652,46
B2,2,14658,13
B2,2,14664,33
B2,2,14670,35
B2,2,14676,29
B2,2,14682,44
B2,2,14688,27
B2,2,14694,8
B2,2,14700,11
B2,2,14706,16
B2,2,14712,20
B2,2,14718,7
B2,2,14724,52
B2,2,14730,5
B2,2,14736,59
B2,2,14742,32
B2,2,14748,30
B2,2,14754,22
B2,2,14760,58
B2,2,14766,13
B2,2,14772,59
B2,2,14778,25
B2,2,14784,56
B2,2,14790,28
B2,2,14796,39
B2,2,14802,36
B2,2,14808,50
B2,2,14814,10
B2,2,14820,20
B2,2,14826,10
B2,2,14832,31
B2,2,14838,54
B2,2,14844,40
B2,2,14850,12
B2,2,14856,18
B2,2,14862,19
B2,2,14868,25
B2,2,14874,60
B2,2,14880,37
B2,2,14886,13
B2,2,14892,40
B2,2,14898,29
B2,2,14904,24
B2,2,14910,39
B2,2,14916,36
B2,2,14922,14
B2,2,14928,14
B2,2,14934,43
B2,2,14940,8
B2,2,14946,8
B2,2,14952,38
B2,2,14958,14
B2,2,14964,51
B2,2,14970,28
B2,2,14976,6
B2,2,14982,45
B2,2,14988,42
B2,2,14994,53
B2,2,15000,47
B2,2,15006,20
B2,2,15012,12
B2,2,15018,12
B2,2,15024,59
B2,2,15030,35
B2,2,15036,12
B2,2,15042,34
B2,2,15048,43
B2,2,15054,18
B2,2,15060,51
B2,2,15066,26
B2,2,15072,52
B2,2,15078,15
B2,2,15084,34
B2,2,15090,15
B2,2,15096,28
B2,2,15102,29
B2,2,15108,44
B2,2,15114,51
B2,2,15120,48
B2,2,15126,49
B2,2,15132,27
B2,2,15138,53
B2,2,15144,47
B2,2,15150,7
B2,2,15156,21
B2,2,15162,16
B2,2,15168,22
B2,2,15174,18
B2,2,15180,7
B2,2,15186,11
B2,2,15192,40
B2,2,15198,36
B2,2,15204,44
B2,2,15210,53
B2,2,15216,5
B2,2,15222,31
B2,2,15228,34
B2,2,15234,54
B2,2,15240,58
B2,2,15246,8
B2,2,15252,39
B2,2,15258,34
B2,2,15264,28
B2,2,15270,10
B2,2,15276,26
B2,2,15282,21
B2,2,15288,45
B2,2,15294,47
B2,2,15300,7
B2,2,15306,14
B2,2,15312,27
B2,2,15318,29
B2,2,15324,54
B2,2,15330,54
B2,2,15336,31
B2,2,15342,58
B2,2,15348,8
B2,2,15354,35
B2,2,15360,57
B2,2,15366,57
B2,2,15372,26
B2,2,15378,26
B2,2,15384,52
B2,2,15390,33
B2,2,15396,52
B2,2,15402,26
B2,2,15408,35
B2,2,15414,6
B2,2,15420,44
B2,2,15426,45
B2,2,15432,12
B2,2,15438,24
B2,2,15444,19
B2,2,15450,28
B2,2,15456,21
B2,2,15462,24
B2,2,15468,13
B2,2,15474,22
B2,2,15480,58
B2,2,15486,48
B2,2,15492,27
B2,2,15498,25
B2,2,15504,14
B2,2,15510,11
B2,2,15516,51
B2,2,15522,44
B2,2,15528,30
B2,2,15534,17
B2,2,15540,47
B2,2,15546,47
B2,2,15552,21
B2,2,15558,9
B2,2,15564,54
B2,2,15570,54
B2,2,15576,9
B2,2,15582,57
B2,2,15588,15
B2,2,15594,45
B2,2,15600,15
B2,2,15606,17
B2,2,15612,15
B2,2,15618,23
B2,2,15624,50
B2,2,15630,59
B2,2,15636,19
B2,2,15642,27
B2,2,15648,41
B2,2,15654,24
B2,2,15660,37
B2,2,15666,30
B2,2,15672,54
B2,2,15678,26
B2,2,15684,34
B2,2,15690,46
B2,2,15696,26
B2,2,15702,34
B2,2,15708,31
B2,2,15714,37
B2,2,15720,7
B2,2,15726,11
B2,2,15732,16
B2,2,15738,21
B2,2,15744,14
B2,2,15750,23
B2,2,15756,42
B2,2,15762,12
B2,2,15768,42
B2,2,15774,15
B2,2,15780,46
B2,2,15786,21
B2,2,15792,45
B2,2,15798,48
B2,2,15804,34
B2,2,15810,14
B2,2,15816,51
B2,2,15822,6
B2,2,15828,13
B2,2,15834,39
B2,2,15840,13
B2,2,15846,18
B2,2,15852,40
B2,2,15858,57
B2,2,15864,50
B2,2,15870,58
B2,2,15876,43
B2,2,15882,16
B2,2,15888,11
B2,2,15894,18
B2,2,15900,59
B2,2,15906,45
B2,2,15912,37
B2,2,15918,59
B2,2,15924,45
B2,2,15930,10
B2,2,15936,9
B2,2,15942,20
B2,2,15948,33
B2,2,15954,60
B2,2,15960,19
B2,2,15966,57
B2,2,15972,10
B2,2,15978,26
B2,2,15984,17
B2,2,15990,33
B2,2,15996,33
B2,2,16002,44
B2,2,16008,26
B2,2,16014,41
B2,2,16020,47
B2,2,16026,57
B2,2,16032,41
B2,2,16038,28
B2,2,16044,11
B2,2,16050,10
B2,2,16056,45
B2,2,16062,16
B2,2,16068,17
B2,2,16074,32
B2,2,16080,20
B2,2,16086,44
B2,2,16092,59
B2,2,16098,33
B2,2,16104,32
B2,2,16110,19
B2,2,16116,58
B2,2,16122,36
B2,2,16128,44
B2,2,16134,21
B2,2,16140,42
B2,2,16146,58
B2,2,16152,59
B2,2,16158,47
B2,2,16164,25
B2,2,16170,5
B2,2,16176,44
B2,2,16182,54
B2,2,16188,31
B2,2,16194,23
B2,2,16200,24
B2,2,16206,27
B2,2,16212,46
B2,2,16218,58
B2,2,16224,45
B2,2,16230,49
B2,2,16236,6
B2,2,16242,38
B2,2,16248,23
B2,2,16254,12
B2,2,16260,7
B2,2,16266,17
B2,2,16272,34
B2,2,16278,24
B2,2,16284,38
B2,2,16290,49
B2,2,16296,27
B2,2,16302,39
B2,2,16308,45
B2,2,16314,20
B2,2,16320,58
B2,2,16326,12
B2,2,16332,11
B2,2,16338,44
B2,2,16344,41
B2,2,16350,9
B2,2,16356,11
B2,2,16362,28
B2,2,16368,40
B2,2,16374,15
B2,2,16380,20
B2,2,16386,47
B2,2,16392,39
B2,2,16398,14
B2,2,16404,36
B2,2,16410,10
B2,2,16416,49
B2,2,16422,54
B2,2,16428,47
B2,2,16434,48
B2,2,16440,19
B2,2,16446,50
B2,2,16452,29
B2,2,16458,57
B2,2,16464,25
B2,2,16470,21
B2,2,16476,36
B2,2,16482,57
B2,2,16488,46
B2,2,16494,7
B2,2,16500,60
B2,2,16506,13
B2,2,16512,10
B2,2,16518,41
B2,2,16524,41
B2,2,16530,42
B2,2,16536,17
B2,2,16542,17
B2,2,16548,41
B2,2,16554,50
B2,2,16560,21
B2,2,16566,32
B2,2,16572,6
B2,2,16578,33
B2,2,16584,39
B2,2,16590,34
B2,2,16596,56
B2,2,16602,48
B2,2,16608,14
B2,2,16614,11
B2,2,16620,40
B2,2,16626,27
B2,2,16632,29
B2,2,16638,47
B2,2,16644,36
B2,2,16650,28
B2,2,16656,21
B2,2,16662,30
B2,2,16668,52
B2,2,16674,55
B2,2,16680,40
B2,2,16686,51
B2,2,16692,39
B2,2,16698,21
B2,2,16704,49
B2,2,16710,59
B2,2,16716,59
B2,2,16722,19
B2,2,16728,53
B2,2,16734,52
B2,2,16740,9
B2,2,16746,46
B2,2,16752,18
B2,2,16758,41
B2,2,16764,8
B2,2,16770,22
B2,2,16776,34
B2,2,16782,52
B2,2,16788,5
B2,2,16794,9
B2,2,16800,55
B2,2,16806,56
B2,2,16812,30
B2,2,16818,32
B2,2,16824,38
B2,2,16830,40
B2,2,16836,36
B2,2,16842,38
B2,2,16848,8
B2,2,16854,34
B2,2,16860,31
B2,2,16866,49
B2,2,16872,43
B2,2,16878,11
B2,2,16884,8
B2,2,16890,50
B2,2,16896,36
B2,2,16902,56
B2,2,16908,40
B2,2,16914,7
B2,2,16920,40
B2,2,16926,59
B2,2,16932,50
B2,2,16938,26
B2,2,16944,27
B2,2,16950,16
B2,2,16956,45
B2,2,16962,43
B2,2,16968,41
B2,2,16974,27
B2,2,16980,57
B2,2,16986,41
B2,2,16992,43
B2,2,16998,53
B2,2,17004,40
B2,2,17010,30
B2,2,17016,22
B2,2,17022,13
B2,2,17028,19
B2,2,17034,32
B2,2,17040,24
B2,2,17046,39
B2,2,17052,19
B2,2,17058,27
B2,2,17064,15
B2,2,17070,52
B2,2,17076,49
B2,2,17082,24
B2,2,17088,30
B2,2,17094,17
B2,2,17100,12
B2,2,17106,44
B2,2,17112,10
B2,2,17118,16
B2,2,17124,45
B2,2,17130,5
B2,2,17136,48
B2,2,17142,23
B2,2,17148,54
B2,2,17154,22
B2,2,17160,7
B2,2,17166,30
B2,2,17172,42
B2,2,17178,42
B2,2,17184,44
B2,2,17190,23
B2,2,17196,12
B2,2,17202,44
B2,2,17208,23
B2,2,17214,45
B2,2,17220,46
B2,2,17226,20
B2,2,17232,53
B2,2,17238,15
B2,2,17244,26
B2,2,17250,59
B2,2,17256,18
B2,2,17262,49
B2,2,17268,34
B2,2,17274,14
B2,2,17280,42
B2,2,17286,30
B2,2,17292,19
B2,2,17298,44
B2,2,17304,50
B2,2,17310,26
B2,2,17316,5
B2,2,17322,44
B2,2,17328,7
B2,2,17334,55
B2,2,17340,8
B2,2,17346,31
B2,2,17352,52
B2,2,17358,32
B2,2,17364,16
B2,2,17370,55
B2,2,17376,26
B2,2,17382,59
B2,2,17388,14
B2,2,17394,57
B2,2,17400,16
B2,2,17406,28
B2,2,17412,15
B2,2,17418,52
B2,2,17424,59
B2,2,17430,25
B2,2,17436,57
B2,2,17442,50
B2,2,17448,7
B2,2,17454,56
B2,2,17460,13
B2,2,17466,57
B2,2,17472,43
B2,2,17478,44
B2,2,17484,55
B2,2,17490,45
B2,2,17496,22
B2,2,17502,29
B2,2,17508,26
B2,2,17514,34
B2,2,17520,11
B2,2,17526,49
B2,2,17532,25
B2,2,17538,47
B2,2,17544,41
B2,2,17550,50
B2,2,17556,58
B2,2,17562,42
B2,2,17568,13
B2,2,17574,46
B2,2,17580,12
B2,2,17586,52
B2,2,17592,30
B2,2,17598,12
B2,2,17604,55
B2,2,17610,43
B2,2,17616,60
B2,2,17622,45
B2,2,17628,57
B2,2,17634,12
B2,2,17640,24
B2,2,17646,17
B2,2,17652,48
B2,2,17658,10
B2,2,17664,50
B2,2,17670,7
B2,2,17676,13
B2,2,17682,35
B2,2,17688,38
B2,2,17694,15
B2,2,17700,19
B2,2,17706,53
B2,2,17712,50
B2,2,17718,34
B2,2,17724,54
B2,2,17730,37
B2,2,17736,59
B2,2,17742,14
B2,2,17748,20
B2,2,17754,37
B2,2,17760,54
B2,2,17766,23
B2,2,17772,45
B2,2,17778,28
B2,2,17784,7
B2,2,17790,27
B2,2,17796,24
B2,2,17802,32
B2,2,17808,49
B2,2,17814,6
B2,2,17820,7
B2,2,17826,11
B2,2,17832,10
B2,2,17838,11
B2,2,17844,43
B2,2,17850,18
B2,2,17856,56
B2,2,17862,37
B2,2,17868,42
B2,2,17874,27
B2,2,17880,5
B2,2,17886,21
B2,2,17892,41
B2,2,17898,59
B2,2,17904,28
B2,2,17910,57
B2,2,17916,15
B2,2,17922,13
B2,2,17928,37
B2,2,17934,46
B2,2,17940,15
B2,2,17946,44
B2,2,17952,13
B2,2,17958,43
B2,2,17964,25
B2,2,17970,14
B2,2,17976,40
B2,2,17982,46
B2,2,17988,25
B2,2,17994,58
B2,2,18000,11
B2,2,18006,55
B2,2,18012,20
B2,2,18018,47
B2,2,18024,38
B2,2,18030,6
B2,2,18036,53
B2,2,18042,39
B2,2,18048,34
B2,2,18054,51
B2,2,18060,45
B2,2,18066,7
B2,2,18072,37
B2,2,18078,60
B2,2,18084,16
B2,2,18090,9
B2,2,18096,21
B2,2,18102,45
B2,2,18108,34
B2,2,18114,42
B2,2,18120,43
B2,2,18126,37
B2,2,18132,16
B2,2,18138,15
B2,2,18144,12
B2,2,18150,31
B2,2,18156,21
B2,2,18162,43
B2,2,18168,7
B2,2,18174,18
B2,2,18180,54
B2,2,18186,42
B2,2,18192,30
B2,2,18198,17
B2,2,18204,53
B2,2,18210,30
B2,2,18216,13
B2,2,18222,32
B2,2,18228,30
B2,2,18234,26
B2,2,18240,38
B2,2,18246,42
B2,2,18252,7
B2,2,18258,11
B2,2,18264,18
B2,2,18270,35
B2,2,18276,55
B2,2,18282,52
B2,2,18288,35
B2,2,18294,46
B2,2,18300,29
B2,2,18306,12
B2,2,18312,13
B2,2,18318,22
B2,2,18324,18
B2,2,18330,12
B2,2,18336,56
B2,2,18342,47
B2,2,18348,31
B2,2,18354,49
B2,2,18360,12
B2,2,18366,30
B2,2,18372,33
B2,2,18378,45
B2,2,18384,6
B2,2,18390,51
B2,2,18396,35
B2,2,18402,32
B2,2,18408,36
B2,2,18414,27
B2,2,18420,59
B2,2,18426,35
B2,2,18432,52
B2,2,18438,35
B2,2,18444,53
B2,2,18450,33
B2,2,18456,31
B2,2,18462,9
B2,2,18468,16
B2,2,18474,33
B2,2,18480,39
B2,2,18486,22
B2,2,18492,10
B2,2,18498,23
B2,2,18504,28
B2,2,18510,55
B2,2,18516,37
B2,2,18522,48
B2,2,18528,56
B2,2,18534,22
B2,2,18540,59
B2,2,18546,17
B2,2,18552,51
B2,2,18558,14
B2,2,18564,60
B2,2,18570,54
B2,2,18576,14
B2,2,18582,38
B2,2,18588,17
B2,2,18594,13
B2,2,18600,31
B2,2,18606,38
B2,2,18612,60
B2,2,18618,35
B2,2,18624,57
B2,2,18630,55
B2,2,18636,47
B2,2,18642,40
B2,2,18648,16
B2,2,18654,22
B2,2,18660,50
B2,2,18666,46
B2,2,18672,34
B2,2,18678,52
B2,2,18684,40
B2,2,18690,60
B2,2,18696,13
B2,2,18702,12
B2,2,18708,27
B2,2,18714,33
B2,2,18720,45
B2,2,18726,49
B2,2,18732,19
B2,2,18738,51
B2,2,18744,40
B2,2,18750,50
B2,2,18756,29
B2,2,18762,13
B2,2,18768,19
B2,2,18774,19
B2,2,18780,56
B2,2,18786,26
B2,2,18792,16
B2,2,18798,32
B2,2,18804,33
B2,2,18810,17
B2,2,18816,36
B2,2,18822,27
B2,2,18828,9
B2,2,18834,22
B2,2,18840,57
B2,2,18846,30
B2,2,18852,23
B2,2,18858,15
B2,2,18864,21
B2,2,18870,6
B2,2,18876,43
B2,2,18882,47
B2,2,18888,38
B2,2,18894,25
B2,2,18900,25
B2,2,18906,16
B2,2,18912,22
B2,2,18918,42
B2,2,18924,58
B2,2,18930,55
B2,2,18936,34
B2,2,18942,60
B2,2,18948,40
B2,2,18954,55
B2,2,18960,58
B2,2,18966,12
B2,2,18972,46
B2,2,18978,18
B2,2,18984,37
B2,2,18990,58
B2,2,18996,23
B2,2,19002,44
B2,2,19008,33
B2,2,19014,42
B2,2,19020,14
B2,2,19026,32
B2,2,19032,37
B2,2,19038,28
B2,2,19044,30
B2,2,19050,38
B2,2,19056,44
B2,2,19062,34
B2,2,19068,8
B2,2,19074,52
B2,2,19080,42
B2,2,19086,37
B2,2,19092,38
B2,2,19098,21
B2,2,19104,50
B2,2,19110,12
B2,2,19116,34
B2,2,19122,33
B2,2,19128,12
B2,2,19134,9
B2,2,19140,35
B2,2,19146,5
B2,2,19152,12
B2,2,19158,51
B2,2,19164,60
B2,2,19170,51
B2,2,19176,23
B2,2,19182,46
B2,2,19188,5
B2,2,19194,5
B2,2,19200,14
B2,2,19206,28
B2,2,19212,27
B2,2,19218,41
B2,2,19224,58
B2,2,19230,7
B2,2,19236,18
B2,2,19242,47
B2,2,19248,9
B2,2,19254,55
B2,2,19260,6
B2,2,19266,5
B2,2,19272,27
B2,2,19278,28
B2,2,19284,21
B2,2,19290,18
B2,2,19296,35
B2,2,19302,32
B2,2,19308,34
B2,2,19314,17
B2,2,19320,56
B2,2,19326,47
B2,2,19332,14
B2,2,19338,7
B2,2,19344,10
B2,2,19350,15
B2,2,19356,22
B2,2,19362,41
B2,2,19368,30
B2,2,19374,16
B2,2,19380,54
B2,2,19386,28
B2,2,19392,33
B2,2,19398,23
B2,2,19404,13
B2,2,19410,56
B2,2,19416,53
B2,2,19422,51
B2,2,19428,45
B2,2,19434,46
B2,2,19440,14
B2,2,19446,52
B2,2,19452,31
B2,2,19458,9
B2,2,19464,48
B2,2,19470,47
B2,2,19476,36
B2,2,19482,18
B2,2,19488,52
B2,2,19494,12
B2,2,19500,22
B2,2,19506,42
B2,2,19512,54
B2,2,19518,20
B2,2,19524,18
B2,2,19530,11
B2,2,19536,9
B2,2,19542,34
B2,2,19548,51
B2,2,19554,23
B2,2,19560,24
B2,2,19566,27
B2,2,19572,12
B2,2,19578,28
B2,2,19584,60
B2,2,19590,35
B2,2,19596,10
B2,2,19602,15
B2,2,19608,19
B2,2,19614,55
B2,2,19620,42
B2,2,19626,47
B2,2,19632,52
B2,2,19638,39
B2,2,19644,7
B2,2,19650,31
B2,2,19656,18
B2,2,19662,34
B2,2,19668,14
B2,2,19674,38
B2,2,19680,52
B2,2,19686,5
B2,2,19692,48
B2,2,19698,45
B2,2,19704,54
B2,2,19710,49
B2,2,19716,23
B2,2,19722,50
B2,2,19728,44
B2,2,19734,12
B2,2,19740,50
B2,2,19746,46
B2,2,19752,56
B2,2,19758,38
B2,2,19764,39
B2,2,19770,11
B2,2,19776,46
B2,2,19782,19
B2,2,19788,60
B2,2,19794,6
B2,2,19800,36
B2,2,19806,9
B2,2,19812,39
B2,2,19818,51
B2,2,19824,44
B2,2,19830,34
B2,2,19836,46
B2,2,19842,16
B2,2,19848,42
B2,2,19854,30
B2,2,19860,54
B2,2,19866,36
B2,2,19872,27
B2,2,19878,24
B2,2,19884,50
B2,2,19890,27
B2,2,19896,54
B2,2,19902,42
B2,2,19908,33
B2,2,19914,30
B2,2,19920,16
B2,2,19926,37
B2,2,19932,44
B2,2,19938,12
B2,2,19944,40
B2,2,19950,22
B2,2,19956,5
B2,2,19962,36
B2,2,19968,44
B2,2,19974,35
B2,2,19980,50
B2,2,19986,45
B2,2,19992,60
B2,2,19998,59
B2,2,20004,31
B2,2,20010,31
B2,2,20016,60
B2,2,20022,18
B2,2,20028,55
B2,2,20034,10
B2,2,20040,26
B2,2,20046,56
B2,2,20052,57
B2,2,20058,48
B2,2,20064,52
B2,2,20070,22
B2,2,20076,23
B2,2,20082,25
B2,2,20088,36
B2,2,20094,49
B2,2,20100,50
B2,2,20106,51
B2,2,20112,18
B2,2,20118,42
B2,2,20124,54
B2,2,20130,49
B2,2,20136,31
B2,2,20142,12
B2,2,20148,14
B2,2,20154,52
B2,2,20160,43
B2,2,20166,57
B2,2,20172,24
B2,2,20178,35
B2,2,20184,57
B2,2,20190,23
B2,2,20196,26
B2,2,20202,22
B2,2,20208,39
B2,2,20214,26
B2,2,20220,17
B2,2,20226,45
B2,2,20232,36
B2,2,20238,33
B2,2,20244,45
B2,2,20250,58
B2,2,20256,50
B2,2,20262,29
B2,2,20268,58
B2,2,20274,28
B2,2,20280,52
B2,2,20286,23
B2,2,20292,54
B2,2,20298,16
B2,2,20304,41
B2,2,20310,10
B2,2,20316,41
B2,2,20322,9
B2,2,20328,20
B2,2,20334,11
B2,2,20340,57
B2,2,20346,27
B2,2,20352,16
B2,2,20358,50
B2,2,20364,32
B2,2,20370,39
B2,2,20376,57
B2,2,20382,33
B2,2,20388,7
B2,2,20394,5
B2,2,20400,43
B2,2,20406,58
B2,2,20412,29
B2,2,20418,11
B2,2,20424,22
B2,2,20430,49
B2,2,20436,23
B2,2,20442,19
B2,2,20448,28
B2,2,20454,48
B2,2,20460,39
B2,2,20466,7
B2,2,20472,18
B2,2,20478,11
B2,2,20484,35
B2,2,20490,49
B2,2,20496,17
B2,2,20502,15
B2,2,20508,43
B2,2,20514,45
B2,2,20520,44
B2,2,20526,6
B2,2,20532,19
B2,2,20538,12
B2,2,20544,33
B2,2,20550,20
B2,2,20556,45
B2,2,20562,48
B2,2,20568,12
B2,2,20574,30
B2,2,20580,17
B2,2,20586,18
B2,2,20592,35
B2,2,20598,7
B2,2,20604,56
B2,2,20610,26
B2,2,20616,53
B2,2,20622,20
B2,2,20628,29
B2,2,20634,20
B2,2,20640,6
B2,2,20646,18
B2,2,20652,31
B2,2,20658,28
B2,2,20664,11
B2,2,20670,23
B2,2,20676,17
B2,2,20682,22
B2,2,20688,15
B2,2,20694,41
B2,2,20700,45
B2,2,20706,56
B2,2,20712,19
B2,2,20718,58
B2,2,20724,36
B2,2,20730,37
B2,2,20736,47
