Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Allygus;Allygus modestus;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Psocodea;Elipsocidae;Elipsocus;Elipsocus moebiusi;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Malacostraca;Isopoda;Philosciidae;Philoscia;Philoscia muscorum;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Phyllonorycter;Phyllonorycter maestingella;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Paramesia;Paramesia gnomana;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Mycetophilidae;Ectrepesthoneura;Ectrepesthoneura hirta;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Bradysia;Bradysia vagans;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Hydrophoria;;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;Camptogramma;Camptogramma bilineata;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Acompsia;Acompsia cinerella;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Neomyia;Neomyia cornicina;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Hoplodrina;Hoplodrina octogenaria;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Trichoceridae;Trichocera;Trichocera rufescens;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Lymexylidae;Elateroides;Elateroides dermestoides;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Bradysia;Bradysia fenestralis;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Empididae;Empis;Empis variegata;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Tricimba;Tricimba lineella;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Empididae;Hilara;Hilara interstincta;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Lypha;Lypha setifacies;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;103.820442;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Phaonia;Phaonia errans;species;identi app ;0.98;Human;John Smith;ICZN;1;1;individuals;1356600;103820442;WGS84;50;1.3566;<;decimal degrees;Singapore;Asia;Singapore;SG;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Bryophaenocladius;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chrysochraon;Chrysochraon dispar;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Xestia;Xestia xanthographa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Kybos;Kybos abstrusus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Bibionidae;Bibio;Bibio leucopterus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Polleniidae;Pollenia;Pollenia amentaria;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Diplonevra;Diplonevra freyi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza ranunculi;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Xylota;Xylota sylvarum;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Mycetophilidae;Apolephthisa;Apolephthisa subincana;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chrysochraon;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Bryophaenocladius;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Metriocnemus;Metriocnemus fuscipes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Hybotidae;Drapetis;Drapetis infitialis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Delia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Empididae;Empis;Empis chioptera;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula cava;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Oscinella;Oscinella nigerrima;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Pimpla;Pimpla contemplator;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;Agriphila;Agriphila straminella;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Trichoptera;Limnephilidae;Enoicyla;Enoicyla pusilla;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;Hoplodrina;Hoplodrina blanda;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Hybotidae;Tachypeza;Tachypeza nubila;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;Olethreutes;Olethreutes arcuella;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Fannia;Fannia fuscula;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Mycetophilidae;Phronia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Medetera;Medetera jacula;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Anthomyiidae;Anthomyia;Anthomyia liturata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Delphacidae;Dicranotropis;Dicranotropis hamata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Lissonota;Lissonota proxima;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Athalia;Athalia circularis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Heleomyzidae;Tephrochlamys;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Dichopygina;Dichopygina nigrohalteralis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Phania;Phania funesta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Limnophyes;Limnophyes angelicae;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula helvola;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;Megaselia ciliata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tipulidae;Nephrotoma;Nephrotoma quadrifaria;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Coenosia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Tachinidae;Oswaldia;Oswaldia muscaria;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Lissonota;Lissonota fundator;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus aristatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Linnavuoriana;Linnavuoriana sexmaculata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Phoridae;Megaselia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Syrphidae;Fagisyrphus;Fagisyrphus cinctus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Aphantopus;Aphantopus hyperantus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Pompilidae;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Sciaridae;Scatopsciara;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Maniola;Maniola jurtina;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Limnophora;Limnophora triangula;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Adelidae;Nematopogon;Nematopogon swammerdamella;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza milii;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;Dolichopus plumipes;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Lepidoptera;Elachistidae;Elachista;Elachista freyerella;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Myrmica;Myrmica scabrinodis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Chorthippus;Chorthippus parallelus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;Phyllobius;Phyllobius argentatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Phaonia;Phaonia subventa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lauxaniidae;Peplomyza;Peplomyza litura;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Phaonia;Phaonia trimaculata;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Fanniidae;Piezura;Piezura graminicola;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Bathythrix;Bathythrix pellucidator;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chloropidae;Hapleginella;Hapleginella laevicollis;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Alnetoidia;Alnetoidia alneti;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;;;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Stenobothrus;Stenobothrus lineatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Orthoptera;Acrididae;Stethophyma;Stethophyma grossum;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;Dolichopus;Dolichopus ungulatus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Hardya;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Heleniella;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Muscidae;Muscina;Muscina prolapsa;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus brachystylus;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;Smittia;;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
xprf/teamname/sensor#/id#;MachineObservation;;2023527T12:30+08:00;Macaca fascicularis;Animalia;Arthropoda;Insecta;Diptera;Lauxaniidae;Tricholauxania;Tricholauxania praeusta;;;;;;;;;;;;;;1.3566;103.820442;;;;;;;;;;;;
